doc_id,date,retweetcount,from_user_id,from_user_name,from_user_followercount,text,length,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
1069097419240017920,2018-12-02,0,15706896,d4v1d5m1t6,592,"@cnbc cigarette smoking goes down, global-climate-cold-hot-crisising goes up. coincidence? i. think. not!",12,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.34831460674157305,0.23595505617977527,0.011235955056179775,0.34831460674157305,0.011235955056179775,0.011235955056179775
1055521809049694208,2018-10-25,3,973589023800176600,BT_MDuong,30,abc volunteer reader in mr. hermanns 3rd grade class. thank you for helping to create a positive and caring school climate. #brooktreees @berryessausd @projcornerstone @thoymca,25,0.00591715976331361,0.00591715976331361,0.5384615384615384,0.00591715976331361,0.06508875739644972,0.00591715976331361,0.00591715976331361,0.3609467455621302,0.00591715976331361
1012946016751046656,2018-06-30,0,44123191,fatweegee,115,@record_sport @daily_record 25m isnt astronomical for kt in current climate.,10,0.011235955056179775,0.34831460674157305,0.011235955056179775,0.23595505617977527,0.011235955056179775,0.011235955056179775,0.34831460674157305,0.011235955056179775,0.011235955056179775
1022984310821978115,2018-07-27,0,396782008,OswaldoGomezS,484,oikossokio: rt benthosnews: watch the #aquatrop2018 plenary by dr. narcis prat on the effects of climate change on aquatic invertebrates here,21,0.008403361344537816,0.4285714285714286,0.4285714285714286,0.008403361344537816,0.008403361344537816,0.09243697478991598,0.008403361344537816,0.008403361344537816,0.008403361344537816
717683954774646784,2016-04-06,0,2463112652,Climate_Cop,545,#renewableenergy,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.5789473684210527
1105918367838453761,2019-03-13,0,328696418,travkee,924,"patrick moore, co-founder of greenpeace: the whole climate crisis is not only fake news, its fake science. there is no climate crisis, theres weather and climate all around the world, and in fact carbon dioxide is the main building block of all life.",43,0.0050251256281407045,0.0050251256281407045,0.0050251256281407045,0.7587939698492463,0.0050251256281407045,0.0050251256281407045,0.0050251256281407045,0.05527638190954775,0.15577889447236182
848676979725316096,2017-04-02,1,517997193,PercievedLogic,10585,"the #elephant in the room #avoided re #climatechange &amp; the involved #methodology? the #ideology of the ""human made"" #capitalism #equation!",20,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.9266055045871558,0.009174311926605505
788601678480179200,2016-10-19,0,272489027,seajlim,170,increasingly powerful storms due to climate change,7,0.02040816326530612,0.6326530612244897,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.22448979591836735
1001895611858411520,2018-05-30,0,2303720629,InterruptingSea,58,@mikedrucker great. just what our current climate needs.,8,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.7948717948717948,0.02564102564102564,0.02564102564102564
920593927182471168,2017-10-18,0,3996444437,melissabirchard,378,"last night i spoke up for clean energy &amp; the climate. folks near dublin, wolfeboro, &amp; portsmouth-this is your chance",20,0.11111111111111112,0.010101010101010102,0.4141414141414141,0.010101010101010102,0.11111111111111112,0.010101010101010102,0.31313131313131315,0.010101010101010102,0.010101010101010102
865235749586825216,2017-05-18,0,1134960248,3dogsmax,32,demand that #ferc protect communities &amp; #climate by stopping #rover pipeline construction now. #norover #stopetp,15,0.9266055045871558,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505
1052162376085229568,2018-10-16,2,1942247293,beynate,4788,"climate change is an urgent and pressing problem according to scientific experts, putting a price on pollution is a proven solution according to economic experts, and this is a badge of honour.",32,0.006711409395973154,0.2080536912751678,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.2080536912751678,0.006711409395973154,0.006711409395973154,0.5436241610738255
902560084345139200,2017-08-29,0,816119896442421200,AFCMSgt1SgtMTI,811,@ricksmithshow @amye999 @c_stroop agree. denying climate change will ultimately be the death of thousands. earth and nature will wait is out&amp;do what scientists have predicted,25,0.007194244604316548,0.5107913669064749,0.007194244604316548,0.15107913669064751,0.007194244604316548,0.007194244604316548,0.2949640287769784,0.007194244604316548,0.007194244604316548
920291171561279489,2017-10-17,1,3152567693,DoctorsToYou,200,well this article is definitely a breath of fresh air with understanding climate change. good read,16,0.012658227848101267,0.2658227848101266,0.13924050632911394,0.012658227848101267,0.012658227848101267,0.012658227848101267,0.5189873417721519,0.012658227848101267,0.012658227848101267
1110889231092731906,2019-03-27,0,2707085628,HuffPostIndia,127412,us senator says having more 'american babies' is the solution to climate change,13,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.8367346938775511,0.020408163265306124
869889750358007809,2017-05-31,6,14298769,MollyJongFast,8528,can not wait for the winter white house to be underwater. #fuckthekochbrothers #fucktrump #climatehope is dead.,16,0.010101010101010104,0.41414141414141414,0.010101010101010104,0.010101010101010104,0.010101010101010104,0.11111111111111113,0.010101010101010104,0.41414141414141414,0.010101010101010104
743446424461926400,2016-06-16,1,2515305493,MaraOlivaPhD,427,can the china dream be compared to the #americandream ? &amp; what role does #climatechange play in both? #ccsrc @unirdg_history @uniofreading,21,0.009174311926605507,0.009174311926605507,0.5596330275229359,0.009174311926605507,0.009174311926605507,0.009174311926605507,0.009174311926605507,0.009174311926605507,0.3761467889908257
1049381602072162304,2018-10-08,0,744811249775480800,sueguthrie11,134,"we have 12 years to limit climate change catastrophe, warns un",11,0.02040816326530612,0.6326530612244897,0.02040816326530612,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
748763105321070593,2016-07-01,1,17990173,SustainBrands,76187,.@interface_uk unveils radical 'climate take back' program,7,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.5942028985507246,0.15942028985507248,0.15942028985507248,0.014492753623188408,0.014492753623188408
718438779178983424,2016-04-08,0,173080504,Prof_Ripper,891,is this the greatest thing that's ever happened? (and what does it have to do with climate change?): some peo...,20,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.42857142857142855,0.42857142857142855,0.02040816326530612
